"시점","항공사별(1)","도착출발별(1)",운항 (편),여객 (명),화물 (톤)
"2023.04","에어로케이항공","출발",180,32141,184
"2023.04","에어프레미아","도착",77,20366,1087
"2023.04","에어프레미아","출발",78,21354,1074
"2023.04","외항사","도착",5151,757408,47466
"2023.04","외항사","출발",5174,747982,48115
"2023.05","아시아나항공","도착",4767,828369,31947
"2023.05","아시아나항공","출발",4766,834394,31839
"2023.05","에어부산","도착",2748,475976,2867
"2023.05","에어부산","출발",2751,481900,2703
"2023.05","에어인천","도착",137,0,1586
"2023.05","에어인천","출발",139,0,1426
"2023.05","에어서울","도착",733,142144,874
"2023.05","에어서울","출발",733,144556,742
"2023.05","플라이강원","도착",73,10713,61
"2023.05","플라이강원","출발",73,10593,64
"2023.05","제주항공","도착",4316,723015,5640
"2023.05","제주항공","출발",4317,724685,5491
"2023.05","진에어","도착",3513,622726,4596
"2023.05","진에어","출발",3507,618933,4202
"2023.05","대한항공","도착",6884,1114493,65107
"2023.05","대한항공","출발",6879,1110725,61019
"2023.05","티웨이항공","도착",3432,610563,4461
"2023.05","티웨이항공","출발",3434,614474,3831
"2023.05","이스타항공","도착",726,129149,502
"2023.05","이스타항공","출발",726,129149,502
"2023.05","에어로케이항공","도착",180,31794,174
"2023.05","에어로케이항공","출발",180,31794,174
"2023.05","에어프레미아","도착",89,22312,1183
"2023.05","에어프레미아","출발",89,22914,1140
"2023.05","외항사","도착",5823,817848,47229
"2023.05","외항사","출발",5830,819123,48824
"2023.06","아시아나항공","도착",4664,815514,34227
"2023.06","아시아나항공","출발",4665,816915,32807
"2023.06","에어부산","도착",2723,485173,3013
"2023.06","에어부산","출발",2723,488947,2803
"2023.06","에어인천","도착",137,0,1615
"2023.06","에어인천","출발",136,0,1445
"2023.06","에어서울","도착",739,148263,930
"2023.06","에어서울","출발",740,149352,783
"2023.06","제주항공","도착",4181,723872,5784
"2023.06","제주항공","출발",4181,729377,5643
"2023.06","진에어","도착",3397,603151,4111
"2023.06","진에어","출발",3400,602250,3956
"2023.06","대한항공","도착",6744,1125355,67941
"2023.06","대한항공","출발",6746,1108772,63869
"2023.06","티웨이항공","도착",3476,634002,4595
"2023.06","티웨이항공","출발",3479,637958,4026
"2023.06","이스타항공","도착",716,131982,529
"2023.06","이스타항공","출발",716,131982,529
