"지역별(1)","시점","도착출발별(1)",운항 (편),여객 (명),화물 (톤)
"중동","2021.10","도착",148,13640,4250
"중동","2021.10","출발",138,14171,4541
"중동","2021.11","도착",128,17945,3895
"중동","2021.11","출발",124,18671,4143
"중동","2021.12","도착",127,16066,4383
"중동","2021.12","출발",128,16858,4368
"중동","2022.01","도착",120,14544,3574
"중동","2022.01","출발",118,16317,3842
"중동","2022.02","도착",118,14805,3946
"중동","2022.02","출발",114,11702,3689
"중동","2022.03","도착",126,16366,4349
"중동","2022.03","출발",127,16936,4378
"중동","2022.04","도착",104,23042,3749
"중동","2022.04","출발",103,23280,3668
"중동","2022.05","도착",114,31093,3751
"중동","2022.05","출발",114,32124,3771
"중동","2022.06","도착",111,35028,3761
"중동","2022.06","출발",110,35148,3896
"중동","2022.07","도착",113,37532,3554
"중동","2022.07","출발",114,37451,3742
"중동","2022.08","도착",117,37395,3583
"중동","2022.08","출발",117,36780,3506
"중동","2022.09","도착",122,34141,3480
"중동","2022.09","출발",123,38057,3582
"중동","2022.10","도착",138,42163,3785
"중동","2022.10","출발",141,41207,3801
"중동","2022.11","도착",140,34446,3577
"중동","2022.11","출발",138,34018,3610
"중동","2022.12","도착",144,31647,3866
"중동","2022.12","출발",146,34864,3598
"중동","2023.01","도착",154,37852,3732
"중동","2023.01","출발",153,43512,3467
"중동","2023.02","도착",140,40979,3642
"중동","2023.02","출발",140,35644,3239
"중동","2023.03","도착",166,43218,3612
"중동","2023.03","출발",163,36599,3998
"중동","2023.04","도착",162,37602,3384
"중동","2023.04","출발",162,41455,3847
"중동","2023.05","도착",175,45427,3265
"중동","2023.05","출발",175,47151,3670
"중동","2023.06","도착",166,44986,3121
"중동","2023.06","출발",166,43704,3820
"중동","2023.07","도착",174,50501,2843
"중동","2023.07","출발",172,47117,4031
"중동","2023.08","도착",174,48400,2949
"중동","2023.08","출발",173,51848,4320
"아프리카","2006.12","도착",0,0,0
"아프리카","2006.12","출발",1,0,0
"아프리카","2007.07","도착",0,0,0
"아프리카","2007.07","출발",0,0,0
"아프리카","2007.08","도착",0,0,0
"아프리카","2007.08","출발",0,0,0
"아프리카","2007.10","도착",0,0,0
"아프리카","2007.10","출발",0,0,0
"아프리카","2007.11","도착",0,0,0
"아프리카","2007.11","출발",0,0,0
"아프리카","2007.12","도착",0,0,0
"아프리카","2007.12","출발",0,0,0
"아프리카","2008.01","도착",0,0,0
"아프리카","2008.01","출발",0,0,0
"아프리카","2008.02","도착",0,0,0
"아프리카","2008.02","출발",0,0,0
"아프리카","2008.03","도착",0,0,0
"아프리카","2008.03","출발",0,0,0
"아프리카","2008.04","도착",0,0,0
"아프리카","2008.04","출발",2,0,132
"아프리카","2010.04","도착",0,0,0
"아프리카","2010.04","출발",1,0,38
"아프리카","2010.08","도착",1,0,0
"아프리카","2010.08","출발",1,0,25
"아프리카","2011.03","도착",1,0,0
"아프리카","2011.03","출발",0,0,0
"아프리카","2011.07","도착",2,0,0
"아프리카","2011.07","출발",1,212,6
"아프리카","2011.10","도착",0,0,0
"아프리카","2011.10","출발",0,0,0
"아프리카","2012.01","도착",3,336,6
"아프리카","2012.01","출발",2,339,6
"아프리카","2012.06","도착",4,261,12
"아프리카","2012.06","출발",6,496,132
"아프리카","2012.07","도착",13,1158,57
"아프리카","2012.07","출발",13,1633,114
"아프리카","2012.08","도착",13,1697,80
"아프리카","2012.08","출발",13,1479,92
"아프리카","2012.09","도착",13,1144,101
"아프리카","2012.09","출발",13,1255,89
"아프리카","2012.10","도착",14,1036,112
"아프리카","2012.10","출발",14,1092,63
"아프리카","2012.11","도착",13,772,106
"아프리카","2012.11","출발",13,1020,99
"아프리카","2012.12","도착",13,880,94
"아프리카","2012.12","출발",13,939,68
"아프리카","2013.01","도착",13,1098,83
"아프리카","2013.01","출발",13,1538,68
"아프리카","2013.02","도착",14,1184,85
"아프리카","2013.02","출발",12,1333,67
"아프리카","2013.03","도착",14,1003,100
"아프리카","2013.03","출발",14,942,200
"아프리카","2013.04","도착",13,639,33
"아프리카","2013.04","출발",13,813,153
"아프리카","2013.05","도착",14,796,35
"아프리카","2013.05","출발",14,913,147
"아프리카","2013.06","도착",20,1462,55
"아프리카","2013.06","출발",19,1118,119
"아프리카","2013.07","도착",31,1994,74
"아프리카","2013.07","출발",32,2184,177
"아프리카","2013.08","도착",30,3601,110
"아프리카","2013.08","출발",30,1958,132
"아프리카","2013.09","도착",31,2569,102
"아프리카","2013.09","출발",31,1389,99
"아프리카","2013.10","도착",30,2030,102
"아프리카","2013.10","출발",30,936,84
"아프리카","2013.11","도착",30,1441,99
"아프리카","2013.11","출발",30,922,94
"아프리카","2013.12","도착",31,2288,106
"아프리카","2013.12","출발",31,854,94
"아프리카","2014.01","도착",32,3843,103
"아프리카","2014.01","출발",32,1314,142
"아프리카","2014.02","도착",28,3424,116
"아프리카","2014.02","출발",28,1144,54
"아프리카","2014.03","도착",31,3208,135
"아프리카","2014.03","출발",31,974,105
"아프리카","2014.04","도착",29,2697,74
"아프리카","2014.04","출발",29,713,111
"아프리카","2014.05","도착",26,2578,58
"아프리카","2014.05","출발",27,700,100
"아프리카","2014.06","도착",30,3070,75
"아프리카","2014.06","출발",30,997,127
"아프리카","2014.07","도착",30,3054,91
"아프리카","2014.07","출발",30,1792,137
"아프리카","2014.08","도착",27,4373,105
"아프리카","2014.08","출발",26,990,73
"아프리카","2014.09","도착",14,1005,17
"아프리카","2014.09","출발",14,0,0
"아프리카","2014.10","도착",14,1439,20
"아프리카","2014.10","출발",14,0,0
"아프리카","2014.11","도착",9,861,14
"아프리카","2014.11","출발",9,0,0
"아프리카","2014.12","도착",9,837,15
"아프리카","2014.12","출발",9,0,0
"아프리카","2015.01","도착",8,1132,19
"아프리카","2015.01","출발",8,0,0
"아프리카","2015.02","도착",7,1388,27
"아프리카","2015.02","출발",7,0,0
"아프리카","2015.03","도착",9,851,23
"아프리카","2015.03","출발",9,0,0
"아프리카","2015.04","도착",12,1004,17
"아프리카","2015.04","출발",12,0,0
"아프리카","2015.05","도착",8,943,22
"아프리카","2015.05","출발",8,0,0
"아프리카","2015.06","도착",9,1025,20
"아프리카","2015.06","출발",10,0,0
"아프리카","2015.07","도착",15,1592,35
"아프리카","2015.07","출발",13,0,0
"아프리카","2015.08","도착",13,2033,39
"아프리카","2015.08","출발",13,0,0
"아프리카","2015.09","도착",13,1167,22
"아프리카","2015.09","출발",13,0,0
"아프리카","2015.10","도착",15,1152,61
"아프리카","2015.10","출발",14,0,0
"아프리카","2015.11","도착",12,829,16
"아프리카","2015.11","출발",12,0,0
"아프리카","2015.12","도착",14,1140,22
"아프리카","2015.12","출발",14,0,0
"아프리카","2016.01","도착",13,1416,27
"아프리카","2016.01","출발",13,0,0
"아프리카","2016.02","도착",12,1760,35
"아프리카","2016.02","출발",12,0,0
"아프리카","2016.03","도착",16,1265,26
"아프리카","2016.03","출발",14,0,0
"아프리카","2016.04","도착",13,761,18
"아프리카","2016.04","출발",13,441,21
"아프리카","2016.05","도착",13,849,19
"아프리카","2016.05","출발",13,702,45
"아프리카","2016.06","도착",13,913,18
"아프리카","2016.06","출발",13,1064,62
"아프리카","2016.07","도착",13,1123,23
"아프리카","2016.07","출발",13,1532,88
"아프리카","2016.08","도착",13,1721,40
"아프리카","2016.08","출발",13,1030,47
"아프리카","2016.09","도착",13,975,30
"아프리카","2016.09","출발",13,1045,48
"아프리카","2016.10","도착",13,772,21
"아프리카","2016.10","출발",13,742,43
"아프리카","2016.11","도착",13,667,21
"아프리카","2016.11","출발",13,743,52
"아프리카","2016.12","도착",14,711,34
"아프리카","2016.12","출발",14,1282,71
"아프리카","2017.01","도착",13,1219,47
"아프리카","2017.01","출발",13,1154,76
"아프리카","2017.02","도착",12,1118,52
"아프리카","2017.02","출발",12,813,64
"아프리카","2017.03","도착",13,846,31
"아프리카","2017.03","출발",14,701,99
"아프리카","2017.04","도착",13,906,26
"아프리카","2017.04","출발",13,1053,60
"아프리카","2017.05","도착",13,1078,35
"아프리카","2017.05","출발",13,744,75
"아프리카","2017.06","도착",13,1029,34
"아프리카","2017.06","출발",13,1062,77
"아프리카","2017.07","도착",14,1492,41
"아프리카","2017.07","출발",13,1964,113
"아프리카","2017.08","도착",14,1948,53
"아프리카","2017.08","출발",14,1364,106
"아프리카","2017.09","도착",13,1393,41
"아프리카","2017.09","출발",13,1728,106
"아프리카","2017.10","도착",13,1403,54
"아프리카","2017.10","출발",13,930,84
"아프리카","2017.11","도착",15,961,58
"아프리카","2017.11","출발",15,1062,122
"아프리카","2017.12","도착",17,1122,70
"아프리카","2017.12","출발",17,1645,197
"아프리카","2018.01","도착",18,1648,82
"아프리카","2018.01","출발",18,2218,103
"아프리카","2018.02","도착",16,1920,84
"아프리카","2018.02","출발",16,1439,102
"아프리카","2018.03","도착",18,1458,76
"아프리카","2018.03","출발",18,1187,92
"아프리카","2018.04","도착",17,1208,44
"아프리카","2018.04","출발",17,1242,103
"아프리카","2018.05","도착",18,1478,42
"아프리카","2018.05","출발",18,1238,112
"아프리카","2018.06","도착",16,1961,64
"아프리카","2018.06","출발",16,2053,118
"아프리카","2018.07","도착",18,2948,73
"아프리카","2018.07","출발",18,3355,155
"아프리카","2018.08","도착",18,3001,85
"아프리카","2018.08","출발",17,2478,130
"아프리카","2018.09","도착",17,2107,73
"아프리카","2018.09","출발",17,2302,103
"아프리카","2018.10","도착",18,2362,86
"아프리카","2018.10","출발",18,2129,107
"아프리카","2018.11","도착",18,1933,72
"아프리카","2018.11","출발",17,2042,118
"아프리카","2018.12","도착",18,1939,109
"아프리카","2018.12","출발",18,2421,143
"아프리카","2019.01","도착",17,2235,107
"아프리카","2019.01","출발",18,2930,126
"아프리카","2019.02","도착",16,2668,91
"아프리카","2019.02","출발",16,2021,91
"아프리카","2019.03","도착",18,2015,66
"아프리카","2019.03","출발",17,1760,89
"아프리카","2019.04","도착",17,1659,47
"아프리카","2019.04","출발",18,1631,75
"아프리카","2019.05","도착",18,1860,63
"아프리카","2019.05","출발",17,1742,71
"아프리카","2019.06","도착",17,2185,60
"아프리카","2019.06","출발",17,2078,79
"아프리카","2019.07","도착",23,2764,70
"아프리카","2019.07","출발",23,3464,137
"아프리카","2019.08","도착",21,3205,93
"아프리카","2019.08","출발",22,2777,111
"아프리카","2019.09","도착",22,2503,72
"아프리카","2019.09","출발",21,2307,94
"아프리카","2019.10","도착",25,2903,77
"아프리카","2019.10","출발",26,3166,112
"아프리카","2019.11","도착",31,2131,176
"아프리카","2019.11","출발",21,2304,97
"아프리카","2019.12","도착",36,3605,123
"아프리카","2019.12","출발",28,4210,138
"아프리카","2020.01","도착",37,5006,149
"아프리카","2020.01","출발",31,5866,167
"아프리카","2020.02","도착",30,4955,124
"아프리카","2020.02","출발",28,3935,149
"아프리카","2020.03","도착",22,1754,56
"아프리카","2020.03","출발",12,674,75
"아프리카","2020.04","도착",14,386,22
"아프리카","2020.04","출발",6,32,23
"아프리카","2020.05","도착",20,469,127
"아프리카","2020.05","출발",4,193,12
"아프리카","2020.06","도착",17,299,161
"아프리카","2020.06","출발",8,178,37
"아프리카","2020.07","도착",15,417,93
"아프리카","2020.07","출발",7,298,34
"아프리카","2020.08","도착",18,700,41
"아프리카","2020.08","출발",7,262,37
"아프리카","2020.09","도착",20,603,130
"아프리카","2020.09","출발",12,531,82
"아프리카","2020.10","도착",24,675,110
"아프리카","2020.10","출발",15,587,152
"아프리카","2020.11","도착",19,674,36
"아프리카","2020.11","출발",12,596,84
"아프리카","2020.12","도착",16,683,32
"아프리카","2020.12","출발",13,793,152
"아프리카","2021.01","도착",14,636,53
"아프리카","2021.01","출발",14,929,74
"아프리카","2021.02","도착",13,729,41
"아프리카","2021.02","출발",12,530,73
"아프리카","2021.03","도착",13,714,38
"아프리카","2021.03","출발",13,598,81
"아프리카","2021.04","도착",13,518,45
"아프리카","2021.04","출발",13,497,92
"아프리카","2021.05","도착",13,559,72
"아프리카","2021.05","출발",16,460,108
"아프리카","2021.06","도착",12,772,46
"아프리카","2021.06","출발",11,465,64
"아프리카","2021.07","도착",11,734,49
"아프리카","2021.07","출발",12,545,81
"아프리카","2021.08","도착",14,1098,77
"아프리카","2021.08","출발",14,803,78
"아프리카","2021.09","도착",14,814,61
"아프리카","2021.09","출발",14,866,105
"아프리카","2021.10","도착",14,811,46
"아프리카","2021.10","출발",13,667,96
"아프리카","2021.11","도착",12,704,71
"아프리카","2021.11","출발",14,656,106
"아프리카","2021.12","도착",5,438,51
"아프리카","2021.12","출발",5,337,54
"아프리카","2022.01","도착",5,295,40
"아프리카","2022.01","출발",9,433,214
"아프리카","2022.02","도착",4,413,50
"아프리카","2022.02","출발",4,271,59
"아프리카","2022.03","도착",6,518,47
"아프리카","2022.03","출발",7,599,98
"아프리카","2022.04","도착",9,801,51
"아프리카","2022.04","출발",9,785,117
"아프리카","2022.05","도착",15,1565,149
"아프리카","2022.05","출발",13,1596,99
"아프리카","2022.06","도착",17,2165,253
"아프리카","2022.06","출발",13,2424,95
"아프리카","2022.07","도착",16,2368,251
"아프리카","2022.07","출발",13,2756,101
"아프리카","2022.08","도착",13,2117,60
"아프리카","2022.08","출발",13,2136,96
"아프리카","2022.09","도착",17,2102,67
"아프리카","2022.09","출발",17,2099,123
"아프리카","2022.10","도착",18,2583,89
"아프리카","2022.10","출발",19,2624,126
"아프리카","2022.11","도착",18,1802,71
"아프리카","2022.11","출발",18,1996,195
"아프리카","2022.12","도착",19,2349,110
"아프리카","2022.12","출발",21,2048,288
"아프리카","2023.01","도착",24,3399,122
"아프리카","2023.01","출발",30,4674,397
"아프리카","2023.02","도착",22,4036,124
"아프리카","2023.02","출발",22,2979,164
"아프리카","2023.03","도착",20,2120,72
"아프리카","2023.03","출발",18,1264,133
"아프리카","2023.04","도착",18,1565,51
"아프리카","2023.04","출발",18,1523,134
"아프리카","2023.05","도착",21,2211,75
"아프리카","2023.05","출발",21,2168,166
"아프리카","2023.06","도착",21,2737,70
"아프리카","2023.06","출발",21,2318,179
"아프리카","2023.07","도착",23,4005,96
"아프리카","2023.07","출발",26,3766,314
"아프리카","2023.08","도착",21,3065,106
"아프리카","2023.08","출발",23,3244,216
"대양주","2005.01","도착",241,56191,1910
"대양주","2005.01","출발",237,62754,2561
"대양주","2005.02","도착",194,46053,1914
"대양주","2005.02","출발",187,48210,2441
"대양주","2005.03","도착",160,38590,2027
"대양주","2005.03","출발",153,34895,2361
"대양주","2005.04","도착",159,36947,1287
"대양주","2005.04","출발",155,34214,1896
"대양주","2005.05","도착",162,35222,1265
"대양주","2005.05","출발",157,32538,1891
"대양주","2005.06","도착",138,32131,1180
"대양주","2005.06","출발",135,30015,2009
"대양주","2005.07","도착",149,32652,1133
"대양주","2005.07","출발",150,40336,2209
"대양주","2005.08","도착",143,39762,1283
"대양주","2005.08","출발",147,34381,1607
"대양주","2005.09","도착",136,29326,1256
"대양주","2005.09","출발",137,29443,1663
"대양주","2005.10","도착",141,32452,1396
"대양주","2005.10","출발",139,35685,1876
"대양주","2005.11","도착",141,38370,1311
"대양주","2005.11","출발",146,37593,2129
"대양주","2005.12","도착",160,44038,1473
"대양주","2005.12","출발",169,39530,1812
"대양주","2006.01","도착",223,46815,1252
"대양주","2006.01","출발",230,53626,1987
"대양주","2006.02","도착",179,40210,1253
"대양주","2006.02","출발",178,42892,1900
"대양주","2006.03","도착",168,34799,1289
"대양주","2006.03","출발",169,33752,1950
"대양주","2006.04","도착",167,36835,1276
"대양주","2006.04","출발",169,34863,1918
"대양주","2006.05","도착",178,36391,1276
"대양주","2006.05","출발",175,33262,1840
"대양주","2006.06","도착",156,33952,1302
"대양주","2006.06","출발",154,31505,1891
"대양주","2006.07","도착",180,35821,1232
"대양주","2006.07","출발",182,47808,2189
"대양주","2006.08","도착",194,47993,1604
"대양주","2006.08","출발",195,41430,2208
"대양주","2006.09","도착",152,32156,1391
"대양주","2006.09","출발",151,33950,2022
"대양주","2006.10","도착",173,35413,1363
"대양주","2006.10","출발",174,40750,2283
"대양주","2006.11","도착",174,42066,1687
"대양주","2006.11","출발",175,41974,2309
"대양주","2006.12","도착",206,54558,2157
"대양주","2006.12","출발",211,50210,2383
"대양주","2007.01","도착",252,53229,1675
"대양주","2007.01","출발",250,59939,2221
"대양주","2007.02","도착",201,41338,1693
"대양주","2007.02","출발",200,46781,2100
"대양주","2007.03","도착",184,41448,1822
"대양주","2007.03","출발",181,38232,2172
"대양주","2007.04","도착",182,39361,1746
"대양주","2007.04","출발",181,37777,2241
"대양주","2007.05","도착",168,35382,1717
"대양주","2007.05","출발",170,32932,2014
"대양주","2007.06","도착",155,37261,1457
"대양주","2007.06","출발",155,33553,1911
"대양주","2007.07","도착",206,39575,1580
"대양주","2007.07","출발",208,52883,2547
"대양주","2007.08","도착",232,53033,1875
"대양주","2007.08","출발",229,46274,2367
"대양주","2007.09","도착",174,36729,1444
"대양주","2007.09","출발",177,35842,2080
"대양주","2007.10","도착",181,35930,1526
"대양주","2007.10","출발",181,43990,2479
"대양주","2007.11","도착",177,43218,1500
"대양주","2007.11","출발",175,40869,2382
"대양주","2007.12","도착",195,50359,1953
"대양주","2007.12","출발",196,45109,2552
"대양주","2008.01","도착",234,49025,1693
"대양주","2008.01","출발",236,57611,2664
"대양주","2008.02","도착",263,56882,1944
"대양주","2008.02","출발",262,55677,2690
"대양주","2008.03","도착",244,47664,1794
"대양주","2008.03","출발",242,42674,2606
"대양주","2008.04","도착",231,44202,1679
"대양주","2008.04","출발",212,41265,2487
"대양주","2008.05","도착",243,47233,1738
"대양주","2008.05","출발",243,41969,2317
"대양주","2008.06","도착",237,47815,1586
"대양주","2008.06","출발",208,42042,2451
"대양주","2008.07","도착",249,46782,1473
"대양주","2008.07","출발",249,61970,2976
"대양주","2008.08","도착",263,60157,1779
"대양주","2008.08","출발",263,54380,2637
"대양주","2008.09","도착",181,40759,1301
"대양주","2008.09","출발",179,39730,2315
"대양주","2008.10","도착",194,41832,1502
"대양주","2008.10","출발",193,48425,2574
"대양주","2008.11","도착",212,45399,1579
"대양주","2008.11","출발",212,44563,2334
"대양주","2008.12","도착",230,56917,1835
"대양주","2008.12","출발",231,52588,2287
"대양주","2009.01","도착",242,52095,1674
"대양주","2009.01","출발",242,61243,2266
"대양주","2009.02","도착",214,45500,1595
"대양주","2009.02","출발",213,52579,2314
"대양주","2009.03","도착",227,43381,1696
"대양주","2009.03","출발",226,40973,2318
"대양주","2009.04","도착",204,43567,1969
"대양주","2009.04","출발",206,41013,2098
"대양주","2009.05","도착",217,42217,1607
"대양주","2009.05","출발",217,35786,2001
"대양주","2009.06","도착",198,41478,1635
"대양주","2009.06","출발",196,37263,2101
"대양주","2009.07","도착",227,43263,1409
"대양주","2009.07","출발",228,55152,2520
"대양주","2009.08","도착",245,56678,1697
"대양주","2009.08","출발",245,50400,2322
"대양주","2009.09","도착",208,43522,1573
"대양주","2009.09","출발",208,39825,2396
"대양주","2009.10","도착",218,41218,1539
"대양주","2009.10","출발",217,48821,2323
"대양주","2009.11","도착",244,51211,1998
"대양주","2009.11","출발",244,45985,2641
"대양주","2009.12","도착",256,61363,2201
"대양주","2009.12","출발",257,55528,2574
"대양주","2010.01","도착",276,57991,1832
"대양주","2010.01","출발",277,64100,2381
"대양주","2010.02","도착",247,49764,2019
"대양주","2010.02","출발",247,54271,2423
"대양주","2010.03","도착",241,52345,1613
"대양주","2010.03","출발",236,49513,2538
"대양주","2010.04","도착",207,46468,1551
"대양주","2010.04","출발",207,43992,2363
"대양주","2010.05","도착",241,51883,1571
"대양주","2010.05","출발",238,45976,2463
"대양주","2010.06","도착",239,51876,1487
"대양주","2010.06","출발",233,47289,2365
"대양주","2010.07","도착",281,54020,1612
"대양주","2010.07","출발",282,66495,2591
"대양주","2010.08","도착",295,64523,1747
"대양주","2010.08","출발",289,57610,2416
"대양주","2010.09","도착",245,50290,1456
"대양주","2010.09","출발",242,49067,2297
"대양주","2010.10","도착",260,50096,1649
"대양주","2010.10","출발",250,56177,2615
"대양주","2010.11","도착",268,57730,1758
"대양주","2010.11","출발",263,53871,2773
"대양주","2010.12","도착",278,61425,1931
"대양주","2010.12","출발",277,57434,2813
"대양주","2011.01","도착",310,63471,1963
"대양주","2011.01","출발",304,69553,2484
"대양주","2011.02","도착",284,58275,1863
"대양주","2011.02","출발",284,61180,2294
"대양주","2011.03","도착",329,55630,2050
"대양주","2011.03","출발",325,50799,2619
"대양주","2011.04","도착",315,50333,1806
"대양주","2011.04","출발",313,45327,2402
"대양주","2011.05","도착",335,54623,1941
"대양주","2011.05","출발",332,50617,2483
"대양주","2011.06","도착",315,56888,1893
"대양주","2011.06","출발",314,51185,2591
"대양주","2011.07","도착",367,63591,1953
"대양주","2011.07","출발",370,74687,2936
"대양주","2011.08","도착",412,73383,2197
"대양주","2011.08","출발",406,66068,2767
"대양주","2011.09","도착",355,57939,1981
"대양주","2011.09","출발",352,60914,2676
"대양주","2011.10","도착",343,63208,1987
"대양주","2011.10","출발",343,69828,2835
"대양주","2011.11","도착",346,67141,2066
"대양주","2011.11","출발",348,65766,2548
"대양주","2011.12","도착",424,82060,2489
"대양주","2011.12","출발",424,79861,2607
"대양주","2012.01","도착",445,83696,2291
"대양주","2012.01","출발",444,91554,2807
"대양주","2012.02","도착",374,69999,2083
"대양주","2012.02","출발",375,73428,2535
"대양주","2012.03","도착",373,63604,1878
"대양주","2012.03","출발",371,58299,2410
"대양주","2012.04","도착",339,61045,1919
"대양주","2012.04","출발",339,59888,2188
"대양주","2012.05","도착",341,59957,2168
"대양주","2012.05","출발",343,53794,2113
"대양주","2012.06","도착",338,69720,2078
"대양주","2012.06","출발",334,64008,2166
"대양주","2012.07","도착",385,68500,2083
"대양주","2012.07","출발",386,82077,2631
"대양주","2012.08","도착",439,83003,2289
"대양주","2012.08","출발",442,79832,2473
"대양주","2012.09","도착",419,64598,2010
"대양주","2012.09","출발",421,71453,2458
"대양주","2012.10","도착",415,72756,2002
"대양주","2012.10","출발",417,77308,2477
"대양주","2012.11","도착",447,75404,2192
"대양주","2012.11","출발",448,76931,2448
"대양주","2012.12","도착",496,92408,2750
"대양주","2012.12","출발",500,94993,2352
"대양주","2013.01","도착",515,91771,2511
"대양주","2013.01","출발",523,98705,2153
"대양주","2013.02","도착",467,80146,2140
"대양주","2013.02","출발",466,87536,2069
"대양주","2013.03","도착",444,77763,2197
"대양주","2013.03","출발",442,70013,2245
"대양주","2013.04","도착",426,65421,1866
"대양주","2013.04","출발",420,64272,2127
"대양주","2013.05","도착",456,70444,1986
"대양주","2013.05","출발",455,65735,2052
"대양주","2013.06","도착",398,74163,1957
"대양주","2013.06","출발",392,70998,2050
"대양주","2013.07","도착",421,70071,1825
"대양주","2013.07","출발",411,82789,2364
"대양주","2013.08","도착",441,84373,2070
"대양주","2013.08","출발",431,80015,2282
"대양주","2013.09","도착",417,71981,1908
"대양주","2013.09","출발",408,73507,2146
"대양주","2013.10","도착",431,73222,1938
"대양주","2013.10","출발",427,77678,2454
"대양주","2013.11","도착",459,76236,1990
"대양주","2013.11","출발",455,78249,2450
"대양주","2013.12","도착",510,93837,2571
"대양주","2013.12","출발",503,92207,2569
"대양주","2014.01","도착",506,92486,2373
"대양주","2014.01","출발",503,101563,2551
"대양주","2014.02","도착",453,85173,2231
"대양주","2014.02","출발",447,83644,2234
"대양주","2014.03","도착",442,73106,2046
"대양주","2014.03","출발",437,69325,2353
"대양주","2014.04","도착",387,70431,1916
"대양주","2014.04","출발",383,70725,2279
"대양주","2014.05","도착",397,71074,2035
"대양주","2014.05","출발",394,67589,2208
"대양주","2014.06","도착",377,76748,2015
"대양주","2014.06","출발",370,72395,2245
"대양주","2014.07","도착",394,70888,1994
"대양주","2014.07","출발",394,83911,2411
"대양주","2014.08","도착",459,86220,2318
"대양주","2014.08","출발",456,81236,2487
"대양주","2014.09","도착",421,72677,2015
"대양주","2014.09","출발",412,75121,2313
"대양주","2014.10","도착",402,75575,2182
"대양주","2014.10","출발",398,79621,2632
"대양주","2014.11","도착",420,73195,2173
"대양주","2014.11","출발",424,76596,2696
"대양주","2014.12","도착",474,95744,2569
"대양주","2014.12","출발",474,96116,2739
"대양주","2015.01","도착",501,100257,2660
"대양주","2015.01","출발",502,108060,2856
"대양주","2015.02","도착",448,88950,2444
"대양주","2015.02","출발",448,90695,2609
"대양주","2015.03","도착",462,83964,2442
"대양주","2015.03","출발",457,79504,2597
"대양주","2015.04","도착",427,79039,2303
"대양주","2015.04","출발",419,80333,2437
"대양주","2015.05","도착",456,81722,2365
"대양주","2015.05","출발",455,78646,2383
"대양주","2015.06","도착",433,77556,2101
"대양주","2015.06","출발",428,75761,2172
"대양주","2015.07","도착",471,77354,2108
"대양주","2015.07","출발",477,91059,2413
"대양주","2015.08","도착",543,99761,2428
"대양주","2015.08","출발",542,95250,2310
"대양주","2015.09","도착",467,84635,2440
"대양주","2015.09","출발",470,88012,2245
"대양주","2015.10","도착",494,90866,2541
"대양주","2015.10","출발",491,94681,2491
"대양주","2015.11","도착",525,95832,2736
"대양주","2015.11","출발",523,98163,2753
"대양주","2015.12","도착",566,113757,3009
"대양주","2015.12","출발",574,116102,2702
"대양주","2016.01","도착",599,120710,3092
"대양주","2016.01","출발",599,127008,2879
"대양주","2016.02","도착",559,109748,2795
"대양주","2016.02","출발",555,109557,2480
"대양주","2016.03","도착",541,93117,2660
"대양주","2016.03","출발",545,90335,2551
"대양주","2016.04","도착",490,90417,2405
"대양주","2016.04","출발",484,92484,2520
"대양주","2016.05","도착",529,97530,2486
"대양주","2016.05","출발",518,94062,2528
"대양주","2016.06","도착",502,97851,2301
"대양주","2016.06","출발",506,98715,2757
"대양주","2016.07","도착",548,100604,2372
"대양주","2016.07","출발",547,113128,3049
"대양주","2016.08","도착",567,109161,2560
"대양주","2016.08","출발",568,105510,2887
"대양주","2016.09","도착",553,100367,2504
"대양주","2016.09","출발",551,102731,2668
"대양주","2016.10","도착",555,110873,2728
"대양주","2016.10","출발",562,114672,3038
"대양주","2016.11","도착",526,109045,2692
"대양주","2016.11","출발",528,112245,2979
"대양주","2016.12","도착",602,129265,3206
"대양주","2016.12","출발",606,129612,3284
"대양주","2017.01","도착",630,133737,3127
"대양주","2017.01","출발",625,145557,3299
"대양주","2017.02","도착",548,120380,2753
"대양주","2017.02","출발",550,119850,2677
"대양주","2017.03","도착",552,114003,2812
"대양주","2017.03","출발",548,106200,2924
"대양주","2017.04","도착",522,107819,2666
"대양주","2017.04","출발",528,107371,2886
"대양주","2017.05","도착",537,107850,2705
"대양주","2017.05","출발",535,101758,2763
"대양주","2017.06","도착",535,107913,2569
"대양주","2017.06","출발",531,106973,2849
"대양주","2017.07","도착",587,113186,2628
"대양주","2017.07","출발",589,124880,3170
"대양주","2017.08","도착",790,155669,2992
"대양주","2017.08","출발",789,148065,3488
"대양주","2017.09","도착",592,111708,2748
"대양주","2017.09","출발",594,119711,3204
"대양주","2017.10","도착",638,118617,2831
"대양주","2017.10","출발",630,114537,3212
"대양주","2017.11","도착",681,129695,3164
"대양주","2017.11","출발",690,135221,3751
"대양주","2017.12","도착",699,157034,3645
"대양주","2017.12","출발",694,156076,3653
"대양주","2018.01","도착",709,153670,3337
"대양주","2018.01","출발",709,162111,3674
"대양주","2018.02","도착",637,137115,2926
"대양주","2018.02","출발",637,139865,3106
"대양주","2018.03","도착",615,121432,2822
"대양주","2018.03","출발",608,110852,3061
"대양주","2018.04","도착",579,111693,2606
"대양주","2018.04","출발",583,112790,3169
"대양주","2018.05","도착",609,112288,2653
"대양주","2018.05","출발",609,110010,3117
"대양주","2018.06","도착",641,117765,2704
"대양주","2018.06","출발",641,116748,3049
"대양주","2018.07","도착",665,114073,2460
