대여소,상태,주소,위도,경도,구
성원2차 아파트,운영중,서울특별시 양천구 목동중앙남로 100 성원2차 아파트,37.542183,126.863304,양천구
목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),운영중,서울특별시 양천구 목동서로 38 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),37.541142,126.876678,양천구
목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),운영중,서울특별시 양천구 목동서로 38 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),37.537868,126.881409,양천구
목동주차장,운영중,서울특별시 양천구 목동동로 298 목동주차장,37.52668,126.876167,양천구
신정이펜하우스 1단지아파트 입구 사거리,운영중,서울특별시 양천구 신정이펜1로 99 신정이펜하우스 1단지아파트 입구 사거리,37.514278,126.828743,양천구
한사랑교회 앞,운영중,서울특별시 양천구 목동동로 33 한사랑교회 앞,37.514721,126.8592,양천구
보아스아파트 앞,운영중,서울특별시 양천구 오목로3길 32 보아스아파트 앞,37.524071,126.8386,양천구
잣절보도육교 아래,운영중,서울특별시 양천구 남부순환로 699 잣절보도육교 아래,37.506821,126.844299,양천구
목동11단지 아파트,운영중,서울특별시 양천구 목동동로 10 목동11단지 아파트,37.511318,126.85862,양천구
목동청소년수련관,운영중,서울특별시 양천구 목동동로 323 목동자전거무료대여소,37.531029,126.875893,양천구
목월공원 앞,운영중,서울특별시 용산구 원효로4가 109-10 목월공원 앞,37.53243300000001,126.954742,용산구
한강진역 2번 출구 앞,운영중,서울특별시 용산구 한남동 726-494 한강진역 2번 출구 앞,37.541153,127.00221299999998,용산구
한남초교 앞 보도육교,운영중,서울특별시 용산구 한남동 725-17 한남초교 앞 보도육교,37.538139,127.004097,용산구
문배어린이공원 앞,운영중,서울특별시 용산구 문배동 34-10 문배어린이공원 앞,37.536758,126.970001,용산구
전자랜드 본관 앞,운영중,서울특별시 용산구 한강로3가 16-8 전자랜드 본관 앞,37.533066,126.960732,용산구
서울역 12번 출구 앞,운영중,서울특별시 용산구 동자동 14-229 서울역 12번 출구 앞,37.552277,126.972687,용산구
서빙고동 금호맨션 앞,운영중,서울특별시 용산구 서빙고동 235-5 서빙고동 금호맨션 앞,37.520504,126.989738,용산구
한남 유수지 복개주차장,운영중,서울특별시 용산구 독서당로 18 한남 유수지 복개주차장,37.530167,127.007439,용산구
이태원지하보도,운영중,서울특별시 용산구 용산동2가 5-1812 이태원지하보도,37.53841,126.986649,용산구
녹사평역1번출구,운영중,서울특별시 용산구 용산동2가 6-7 녹사평역1번출구,37.53508,126.985382,용산구
용산전쟁기념관,운영중,서울특별시 용산구 용산동1가 8-4 용산전쟁기념관,37.53484,126.977661,용산구
삼각지역 3번출구,운영중,서울특별시 용산구 한강로1가 228-1 삼각지역 3번출구,37.533512,126.972275,용산구
LIG강촌아파트 103동앞,운영중,서울특별시 용산구 이촌동301-5 LIG강촌아파트 103동앞,37.518509,126.978798,용산구
신용산역 6번출구 앞,운영중,서울특별시 용산구 한강대로 115 신용산역 6번출구 앞,37.530148,126.968483,용산구
삼각지역 4번출구 앞,운영중,서울특별시 용산구 한강대로 161 삼각지역 4번출구 앞,37.533451,126.971733,용산구
숙명여대 입구 교차로,운영중,서울특별시 용산구 청파로47길 100 숙명여대 입구 교차로,37.544895,126.969383,용산구
선린인터넷 고등학교,운영중,서울특별시 용산구 원효로97길 33-4 선린인터넷 고등학교,37.541653,126.970505,용산구
청파동입구 교차로,운영중,서울특별시 용산구 한강대로 349 청파동입구 교차로,37.549026,126.971947,용산구
이촌1동 마을공원,운영중,서울특별시 용산구 이촌로 219 이촌1동 마을공원,37.522041,126.965523,용산구
효창동주민센터 앞,운영중,서울특별시 용산구 효창원로 161 효창동주민센터 앞,37.54232,126.96196,용산구
서빙고동 주민센터 앞,운영중,서울특별시 용산구 서빙고로 279 서빙고동 주민센터 앞,37.520336,126.994263,용산구
서울역 서부교차로2,운영중,서울특별시 용산구 만리재로 202 서울역 서부교차로,37.555367,126.968643,용산구
국군복지단,운영중,서울특별시 용산구 두텁바위로 54-99 국군복지단,37.541885,126.97966,용산구
숙대입구역 8번,운영중,서울특별시 용산구 한강대로 289 숙대입구역 8번,37.544079,126.97200000000001,용산구
베르가모앞,운영중,서울특별시 용산구 한강대로 23 베르가모앞,37.52293,126.961693,용산구
청암자이아파트앞,운영중,서울특별시 용산구 원효로 35 청암자이아파트앞,37.534424,126.94857,용산구
이태원관광특구입구,운영중,서울특별시 용산구 이태원로 134 이태원관광특구입구,37.534279,126.988564,용산구
이촌1동 주민센터 뒤,운영중,서울특별시 용산구 이촌로71길 24 이촌1동 주민센터 뒤,37.521282,126.973465,용산구
효창공원앞역 3번출구 뒤,운영중,서울특별시 용산구 백범로 지하 287 효창공원앞역 3번출구 뒤,37.539009,126.96138,용산구
남영역 건너편,운영중,서울특별시 용산구 한강대로77길 18 남영역 건너편,37.541981,126.971542,용산구
현대자동차서비스 앞,운영중,서울특별시 용산구 원효로 74 현대자동차서비스 앞,37.531422,126.9515,용산구
한남나들목 입구,운영중,서울특별시 용산구 서빙고로 417 한남나들목 입구,37.52906,127.006729,용산구
숙대입구역 4번출구,운영중,서울특별시 용산구 한강대로 지하 306 숙대입구역 4번출구,37.54446,126.972389,용산구
용산 파크타워 앞,운영중,서울특별시 용산구 서빙고로 67 용산 파크타워 앞,37.523651,126.970268,용산구
신용산역 1번 출구,운영중,서울특별시 용산구 한강대로 100 신용산역 1번 출구,37.52961,126.968872,용산구
이촌2동 동원베네스트 아파트 앞,운영중,서울특별시 용산구 이촌로14길 7 이촌2동 동원베네스트 아파트 앞,37.527149,126.95516200000002,용산구
용산 선인상가,운영중,서울특별시 용산구 새창로 181 선인상가,37.5327,126.964378,용산구
은평예술회관,운영중,서울특별시 은평구 녹번동 85-4 은평예술회관,37.603943,126.927696,은평구
응암1동사무소,운영중,서울특별시 은평구 응암동 84-14 응암1동사무소,37.600975,126.926956,은평구
진관동 은빛초등학교,운영중,서울특별시 은평구 진관동 45-21 진관동 은빛초등학교,37.64310800000001,126.918221,은평구
은평뉴타운 아이파크,운영중,서울특별시 은평구 진관동 13-20 은평뉴타운 아이파크,37.645866,126.927391,은평구
은평뉴타운 푸르지오,운영중,서울특별시 은평구 진관동 5-8 은평뉴타운 푸르지오,37.648674,126.930702,은평구
구파발역 2번출구,운영중,서울특별시 은평구 진관동 86-31 구파발역 2번출구,37.636234,126.918999,은평구
연신내역 5번출구150M 아래,운영중,서울특별시 은평구 대조동 207-8 연신내역 5번출구,37.61721,126.919579,은평구
CJ 드림시티,운영중,서울특별시 은평구 역촌동 43-11 CJ 드림시티,37.599491,126.916862,은평구
구산역 4번출구,운영중,서울특별시 은평구 갈현동 536-8 구산역 4번출구,37.613186,126.917351,은평구
백련산 힐스테이트 3차,운영중,서울특별시 은평구 응암동 761-9 백련산 힐스테이트 3차,37.586994,126.922882,은평구
은평평화공원(역촌역4번출구),운영중,서울특별시 은평구 녹번동 153-31 은평평화공원(역촌역4번출구),37.605583,126.922935,은평구
응암오거리,운영중,서울특별시 은평구 응암동 604-5 응암오거리,37.589661,126.916946,은평구
이마트 은평점,운영중,서울특별시 은평구 응암동 90-15 이마트 은평점,37.6007,126.920128,은평구
새절역 2번출구,운영중,서울특별시 은평구 응암동 610-3 새절역 2번출구,37.590797,126.913651,은평구
증산역 4번출구,운영중,서울특별시 은평구 증산동 199-8 증산역 4번출구,37.584381,126.909897,은평구
평생학습관 앞,운영중,서울특별시 은평구 역촌동 15-40 평생학습관 앞,37.607849,126.921326,은평구
녹번역 4번출구,운영중,서울특별시 은평구 녹번동 55 녹번역 4번출구,37.601299,126.935349,은평구
서울혁신파크,운영중,서울특별시 은평구 녹번동 15-2 서울혁신파크,37.607025,126.933311,은평구
신도고등학교,운영중,서울특별시 은평구 진관동 242-14 신도고등학교,37.630016,126.919029,은평구
연신내역 4번출구,운영중,서울특별시 은평구 대조동 227-2 연신내역 4번출구,37.61780200000001,126.921967,은평구
국민은행 연서지점,운영중,서울특별시 은평구 불광동 355 국민은행 연서지점,37.620949,126.925636,은평구
메뚜기다리,운영중,서울특별시 은평구 진관동 161-9 메뚜기다리,37.628517,126.929581,은평구
불광역 2번출구,운영중,서울특별시 은평구 불광동 285-43 불광역 2번출구,37.609566,126.930977,은평구
불광역 8번출구,운영중,서울특별시 은평구 불광동 276-6 불광역 8번출구,37.611179,126.929665,은평구
연신내역 3번출구 인근,운영중,서울특별시 은평구 불광동 304-5 연신내역 3번출구 인근,37.617855,126.922523,은평구
은평역사한옥박물관,운영중,서울특별시 은평구 진관동 133-29 은평역사한옥박물관,37.64131500000001,126.938042,은평구
구 서부경찰서 건너편,운영중,서울특별시 은평구 역촌동 41-7 구 서부경찰서 건너편,37.601662,126.920303,은평구
역촌파출소,운영중,서울특별시 은평구 역촌동 45-34 역촌파출소,37.604736,126.915337,은평구
예일여중,운영중,서울특별시 은평구 연서로 117 예일여중,37.610004,126.916397,은평구
LG서비스 역촌점,운영중,서울특별시 은평구 서오릉로 163 LG서비스 역촌점,37.612484,126.914879,은평구
신사동 성당,운영중,서울특별시 은평구 신사동 41-3 신사동 성당,37.597141,126.909599,은평구
역촌역 1번 출구,운영중,서울특별시 은평구 역촌동 17-55 역촌역 1번 출구,37.605202,126.922112,은평구
상림마을 롯데캐슬2단지 옆,운영중,서울특별시 은평구 진관동 30-23 상림마을 롯데캐슬2단지 옆,37.645851,126.923798,은평구
금암 문화공원,운영중,서울특별시 진관동 44-28 금암 문화공원,37.64468400000001,126.918457,은평구
은평구청 교차로,운영중,서울특별시 응암동 82-31 은평구청 교차로,37.6017,126.927422,은평구
은평뉴타운 도서관,운영중,서울특별시 진관동 141-27 은평뉴타운 도서관,37.63726,126.933701,은평구
상림마을 생태공원,운영중,서울특별시 진관동 16-4 상림마을 생태공원,37.644081,126.929283,은평구
은평구청 보건소,운영중,서울특별시 녹번동 84 은평구청 보건소,37.60240200000001,126.92865,은평구
기자촌 사거리,운영중,서울특별시 은평구 진관동 149-17 기자촌 사거리,37.63414,126.932343,은평구
독바위역,운영중,서울특별시 불광로 129 독바위역,37.618439,126.932884,은평구
연신내 선일하이츠빌 정류소,운영중,서울특별시 불광동 484-165 연신내 선일하이츠빌 정류소,37.622669,126.919991,은평구
디지털미디어 시티역 4번출구,운영중,서울특별시 증산동 239 디지털미디어 시티역 4번출구,37.577202,126.902351,은평구
연신내역 1번 출구,운영중,서울특별시 불광동 487-2 연신내역 1번 출구,37.619781,126.920807,은평구
구산역 2번 출구,운영중,서울특별시 역촌동 1-57 구산역 2번 출구,37.610779,126.917351,은평구
연신내역 6번출구옆,운영중,서울특별시 갈현동 389-15 연신내역 6번출구옆,37.619305,126.920593,은평구
서울연신중학교,운영중,서울특별시 불광동 400-4번지 서울연신중학교,37.62265,126.925247,은평구
서울연신초등학교,운영중,서울특별시 불광동 73-1번지 서울연신초등학교,37.625778,126.928818,은평구
은평뉴타운구파발9단지,운영중,서울특별시 은평구 진관3로 77 은평뉴타운구파발9단지,37.642609,126.921478,은평구
